"bowler1","batsman1","balls","runsConceded","ER"
"Kuldeep Yadav","Harpreet Brar",1,0,0
"Kuldeep Yadav","Ishan Kishan",25,46,11.04
"Kuldeep Yadav","JC Buttler",31,50,9.67741935483871
"Kuldeep Yadav","JD Unadkat",10,6,3.6
"Kuldeep Yadav","K Rabada",2,1,3
"Kuldeep Yadav","KA Pollard",10,5,3
"Kuldeep Yadav","Kartik Tyagi",1,0,0
"Kuldeep Yadav","KL Rahul",17,33,11.6470588235294
"Kuldeep Yadav","KS Williamson",32,39,7.3125
"Kuldeep Yadav","LS Livingstone",3,1,2
"Kuldeep Yadav","MC Henriques",12,19,9.5
"Kuldeep Yadav","MK Pandey",16,16,6
"Kuldeep Yadav","MK Tiwary",2,1,3
"Kuldeep Yadav","MM Ali",16,46,17.25
"Kuldeep Yadav","MS Dhoni",29,47,9.72413793103448
"Kuldeep Yadav","NT Ellis",2,0,0
"Kuldeep Yadav","PA Patel",7,10,8.57142857142857
"Kuldeep Yadav","PJ Cummins",1,0,0
"Kuldeep Yadav","Q de Kock",14,20,8.57142857142857
"Kuldeep Yadav","RA Tripathi",14,34,14.5714285714286
"Kuldeep Yadav","RG Sharma",33,38,6.90909090909091
"Kuldeep Yadav","RR Pant",22,24,6.54545454545455
"Kuldeep Yadav","S Dhawan",39,37,5.69230769230769
"Kuldeep Yadav","SK Raina",44,51,6.95454545454545
"Kuldeep Yadav","SP Goswami",4,6,9
"Kuldeep Yadav","SP Narine",3,4,8
"Kuldeep Yadav","SS Iyer",36,53,8.83333333333333
"Kuldeep Yadav","STR Binny",1,0,0
"Kuldeep Yadav","TA Boult",1,0,0
"Kuldeep Yadav","UT Yadav",1,0,0
"Kuldeep Yadav","V Kohli",35,37,6.34285714285714
"Kuldeep Yadav","V Shankar",6,5,5
"Kuldeep Yadav","WP Saha",15,26,10.4
"KV Sharma","AC Gilchrist",3,1,2
"KV Sharma","AM Rahane",40,44,6.6
"KV Sharma","AT Rayudu",15,12,4.8
"KV Sharma","B Laughlin",1,0,0
"KV Sharma","BB McCullum",24,38,9.5
"KV Sharma","C de Grandhomme",1,0,0
"KV Sharma","CH Gayle",4,1,1.5
"KV Sharma","DA Miller",19,26,8.21052631578947
"KV Sharma","DA Miller",19,26,8.21052631578947
"KV Sharma","DJ Hooda",9,10,6.66666666666667
"KV Sharma","DR Smith",37,49,7.94594594594595
"KV Sharma","DR Smith",37,49,7.94594594594595
"KV Sharma","EJG Morgan",13,9,4.15384615384615
"KV Sharma","G Gambhir",35,47,8.05714285714286
"KV Sharma","IR Jaggi",10,5,3
"KV Sharma","JD Unadkat",5,10,12
"KV Sharma","JP Duminy",11,14,7.63636363636364
"KV Sharma","K Rabada",3,0,0
"KV Sharma","KD Karthik",23,26,6.78260869565217
"KV Sharma","KK Nair",12,11,5.5
"KV Sharma","KM Jadhav",7,9,7.71428571428571
"KV Sharma","KS Williamson",11,12,6.54545454545455
"KV Sharma","LMP Simmons",26,50,11.5384615384615
"KV Sharma","Mandeep Singh",2,1,3
"KV Sharma","MJ Guptill",3,8,16
"KV Sharma","MK Pandey",43,52,7.25581395348837
"KV Sharma","MN Samuels",1,0,0
"KV Sharma","MS Bisla",2,1,3
"KV Sharma","N Rana",13,26,12
"KV Sharma","PC Valthaty",8,3,2.25
"KV Sharma","PK Garg",14,11,4.71428571428571
"KV Sharma","Q de Kock",9,15,10
"KV Sharma","RA Tripathi",22,37,10.0909090909091
"KV Sharma","RG Sharma",26,34,7.84615384615385
"KV Sharma","RN ten Doeschate",6,5,5
"KV Sharma","RR Rossouw",6,4,4
"KV Sharma","RV Uthappa",29,32,6.62068965517241
"KV Sharma","Shakib Al Hasan",7,2,1.71428571428571
"KV Sharma","Shubman Gill",4,4,6
"KV Sharma","SK Raina",15,20,8
"KV Sharma","SP Narine",12,11,5.5
"KV Sharma","SPD Smith",49,59,7.22448979591837
"KV Sharma","SR Tendulkar",8,18,13.5
"KV Sharma","SR Watson",21,49,14
"KV Sharma","SV Samson",8,8,6
"KV Sharma","TL Suman",2,1,3
"KV Sharma","WP Saha",30,32,6.4
"KV Sharma","YK Pathan",36,74,12.3333333333333
"KV Sharma","Yuvraj Singh",15,9,3.6
"KV Sharma","Z Khan",5,1,1.2
"KW Richardson","AB de Villiers",6,14,14
"KW Richardson","DJG Sammy",1,0,0
"KW Richardson","DR Smith",4,7,10.5
"KW Richardson","F du Plessis",2,0,0
"KW Richardson","GJ Maxwell",7,13,11.1428571428571
"KW Richardson","JP Duminy",11,17,9.27272727272727
"KW Richardson","KP Pietersen",1,0,0
"KW Richardson","KV Sharma",3,4,8
"KW Richardson","M Ashwin",1,0,0
"KW Richardson","MEK Hussey",3,0,0
"KW Richardson","MS Bisla",5,0,0
"KW Richardson","NV Ojha",2,0,0
"KW Richardson","PA Patel",1,0,0
"KW Richardson","R Bhatia",3,4,8
"KW Richardson","RG Sharma",15,12,4.8
"KW Richardson","S Dhawan",23,21,5.47826086956522
"KW Richardson","S Dube",8,14,10.5
"KW Richardson","Shakib Al Hasan",9,18,12
"KW Richardson","V Kohli",15,12,4.8
"KW Richardson","Yuvraj Singh",8,24,18
"L Ablish","G Gambhir",5,10,12
"L Ablish","Harbhajan Singh",2,0,0
"L Ablish","MF Maharoof",2,1,3
"L Ablish","R McLaren",1,0,0
"L Ablish","Z Khan",1,0,0
"L Balaji","AB de Villiers",29,45,9.31034482758621
"L Balaji","AJ Finch",6,4,4
"L Balaji","AL Menaria",2,0,0
"L Balaji","AM Rahane",13,9,4.15384615384615
"L Balaji","Ankit Sharma",2,1,3
"L Balaji","B Chipli",3,1,2
"L Balaji","B Kumar",5,3,3.6
"L Balaji","DA Warner",25,29,6.96
"L Balaji","DJG Sammy",5,4,4.8
"L Balaji","DL Vettori",9,10,6.66666666666667
"L Balaji","DPMD Jayawardene",37,47,7.62162162162162
"L Balaji","DR Smith",39,30,4.61538461538461
"L Balaji","DW Steyn",6,5,5
"L Balaji","G Gambhir",23,25,6.52173913043478
"L Balaji","I Sharma",2,0,0
"L Balaji","IK Pathan",19,18,5.68421052631579
"L Balaji","J Theron",2,1,3
"L Balaji","JA Morkel",14,10,4.28571428571429
"L Balaji","JH Kallis",11,18,9.81818181818182
"L Balaji","KA Pollard",11,9,4.90909090909091
"L Balaji","KC Sangakkara",9,9,6
"L Balaji","KD Karthik",24,27,6.75
"L Balaji","KK Nair",3,4,8
"L Balaji","M Kartik",1,0,0
"L Balaji","M Vohra",5,10,12
"L Balaji","MA Agarwal",3,2,4
"L Balaji","MA Starc",11,11,6
"L Balaji","Mandeep Singh",20,32,9.6
"L Balaji","MC Juneja",7,6,5.14285714285714
"L Balaji","MEK Hussey",44,61,8.31818181818182
"L Balaji","Misbah-ul-Haq",3,1,2
"L Balaji","MK Tiwary",5,6,7.2
"L Balaji","MS Dhoni",25,45,10.8
"L Balaji","MS Dhoni",25,45,10.8
"L Balaji","OA Shah",5,2,2.4
"L Balaji","Parvez Rasool",1,0,0
"L Balaji","PP Chawla",21,20,5.71428571428571
"L Balaji","R Bhatia",2,4,12
"L Balaji","R Dravid",44,60,8.18181818181818
"L Balaji","R Vinay Kumar",7,6,5.14285714285714
"L Balaji","RA Jadeja",16,25,9.375
"L Balaji","RE van der Merwe",3,3,6
"L Balaji","RG Sharma",22,30,8.18181818181818
"L Balaji","RG Sharma",22,30,8.18181818181818
"L Balaji","RP Singh",6,6,6
"L Balaji","RR Sarwan",3,1,2
"L Balaji","S Badrinath",14,22,9.42857142857143
"L Balaji","S Rana",10,13,7.8
"L Balaji","Salman Butt",11,14,7.63636363636364
"L Balaji","SE Marsh",16,18,6.75
"L Balaji","Shahid Afridi",2,1,3
"L Balaji","Shoaib Malik",1,0,0
"L Balaji","SK Raina",17,20,7.05882352941176
"L Balaji","SK Trivedi",1,0,0
"L Balaji","SK Warne",12,6,3
"L Balaji","SL Malinga",3,1,2
"L Balaji","SM Katich",1,0,0
"L Balaji","SR Tendulkar",28,21,4.5
"L Balaji","SR Watson",14,27,11.5714285714286
"L Balaji","SS Tiwary",8,4,3
"L Balaji","TM Dilshan",20,21,6.3
"L Balaji","V Kohli",25,23,5.52
"L Balaji","V Sehwag",26,39,9
"L Balaji","VRV Singh",1,0,0
"L Balaji","WD Parnell",3,2,4
"L Balaji","WP Saha",15,33,13.2
"L Balaji","Y Nagar",3,6,12
"L Balaji","YK Pathan",28,48,10.2857142857143
"L Balaji","Yuvraj Singh",28,28,6
"L Ngidi","AJ Tye",2,0,0
"L Ngidi","BB McCullum",2,1,3
"L Ngidi","CA Lynn",6,12,12
"L Ngidi","CH Gayle",5,2,2.4
"L Ngidi","DA Warner",13,17,7.84615384615385
"L Ngidi","DJ Hooda",13,30,13.8461538461538
"L Ngidi","EJG Morgan",9,9,6
"L Ngidi","JDS Neesham",1,0,0
"L Ngidi","JL Pattinson",6,6,6
"L Ngidi","KA Pollard",14,33,14.1428571428571
"L Ngidi","KD Karthik",12,21,10.5
"L Ngidi","KH Pandya",8,17,12.75
"L Ngidi","KL Nagarkoti",2,0,0
"L Ngidi","KL Rahul",8,4,3
"L Ngidi","MA Agarwal",2,4,12
"L Ngidi","MK Pandey",12,13,6.5
"L Ngidi","N Rana",10,11,6.6
"L Ngidi","R Ashwin",2,1,3
"L Ngidi","RA Tripathi",5,4,4.8
"L Ngidi","RR Pant",6,7,7
"L Ngidi","SP Goswami",9,12,8
"L Ngidi","SPD Smith",10,16,9.6
"L Ngidi","SS Iyer",10,6,3.6
"L Ngidi","SV Samson",5,3,3.6
"L Ngidi","UT Yadav",1,0,0
"LA Carseldine","R Dravid",1,0,0
"Lalit Yadav","E Lewis",8,2,1.5
"Lalit Yadav","EJG Morgan",1,0,0
"Lalit Yadav","KH Pandya",2,1,3
"Lalit Yadav","N Rana",23,50,13.0434782608696
"Lalit Yadav","RD Chahar",4,4,6
"Lalit Yadav","S Dhawan",8,11,8.25
"Lalit Yadav","SP Narine",1,0,0
"Lalit Yadav","VR Iyer",2,1,3
"LE Plunkett","KK Nair",6,2,2
"LE Plunkett","KL Rahul",2,4,12
"LE Plunkett","MA Agarwal",4,1,1.5
"LE Plunkett","MK Pandey",8,6,4.5
"LH Ferguson","AB de Villiers",4,7,10.5
"LH Ferguson","AJ Finch",8,21,15.75
"LH Ferguson","Anuj Rawat",1,0,0
"LH Ferguson","AR Patel",4,8,12
"LH Ferguson","AT Rayudu",13,12,5.53846153846154
"LH Ferguson","CH Gayle",18,28,9.33333333333333
"LH Ferguson","D Padikkal",14,23,9.85714285714286
"LH Ferguson","DR Sams",2,0,0
"LH Ferguson","GJ Maxwell",13,22,10.1538461538462
"LH Ferguson","Gurkeerat Singh",16,7,2.625
"LH Ferguson","HH Pandya",1,0,0
"LH Ferguson","HV Patel",3,4,8
"LH Ferguson","Ishan Kishan",7,7,6
"LH Ferguson","JC Buttler",10,16,9.6
"LH Ferguson","JD Unadkat",2,4,12
"LH Ferguson","JM Bairstow",12,10,5
"LH Ferguson","KA Pollard",15,9,3.6
"LH Ferguson","KH Pandya",14,12,5.14285714285714
"LH Ferguson","KL Rahul",4,0,0
"LH Ferguson","KM Jadhav",6,1,1
"LH Ferguson","KS Williamson",10,12,7.2
"LH Ferguson","LS Livingstone",4,5,7.5
"LH Ferguson","Mandeep Singh",21,29,8.28571428571429
"LH Ferguson","MK Pandey",4,3,4.5
"LH Ferguson","MM Ali",14,22,9.42857142857143
"LH Ferguson","N Rana",2,0,0
"LH Ferguson","PK Garg",5,2,2.4
"LH Ferguson","PP Shaw",22,37,10.0909090909091
"LH Ferguson","R Ashwin",5,2,2.4
"LH Ferguson","R Parag",8,10,7.5
"LH Ferguson","RA Jadeja",9,32,21.3333333333333
"LH Ferguson","RD Chahar",8,8,6
"LH Ferguson","RR Pant",22,28,7.63636363636364
"LH Ferguson","S Dhawan",47,60,7.65957446808511
"LH Ferguson","Shahbaz Ahmed",2,1,3
"LH Ferguson","SPD Smith",4,5,7.5
"LH Ferguson","STR Binny",5,0,0
"LH Ferguson","SV Samson",10,9,5.4
"LH Ferguson","TU Deshpande",2,1,3
"LI Meriwala","MA Agarwal",12,23,11.5
"LJ Wright","S Badrinath",2,0,0
"LJ Wright","TM Dilshan",6,5,5
"LMP Simmons","RV Uthappa",7,19,16.2857142857143
"LR Shukla","A Mishra",1,0,0
"LR Shukla","Anirudh Singh",10,12,7.2
"LR Shukla","CH Gayle",4,4,6
"LR Shukla","DJ Bravo",6,7,7
"LR Shukla","KC Sangakkara",15,22,8.8
"LR Shukla","M Vijay",6,15,15
"LR Shukla","PJ Sangwan",1,0,0
"LR Shukla","RA Jadeja",12,16,8
"LR Shukla","SB Joshi",2,1,3
"LR Shukla","SR Tendulkar",15,14,5.6
"LR Shukla","SR Watson",2,1,3
"LR Shukla","ST Jayasuriya",6,5,5
"LR Shukla","STR Binny",1,0,0
"LR Shukla","VY Mahesh",4,6,9
"LR Shukla","WPUJC Vaas",2,1,3
"LR Shukla","YK Pathan",17,24,8.47058823529412
"LS Livingstone","DA Miller",6,4,4
"LS Livingstone","DA Warner",1,0,0
"LS Livingstone","DJ Bravo",1,0,0
"LS Livingstone","RR Pant",3,7,14
"LS Livingstone","S Dube",5,8,9.6
"M Ashwin","AB de Villiers",31,55,10.6451612903226
"M Ashwin","AJ Finch",16,29,10.875
"M Ashwin","AJ Turner",2,1,3
"M Ashwin","AT Rayudu",17,11,3.88235294117647
"M Ashwin","DA Miller",3,2,4
"M Ashwin","JM Bairstow",29,28,5.79310344827586
"M Ashwin","KL Nagarkoti",7,1,0.857142857142857
"M Ashwin","M Vijay",7,11,9.42857142857143
"M Ashwin","MA Agarwal",9,17,11.3333333333333
"M Ashwin","Mandeep Singh",2,0,0
"M Ashwin","MK Pandey",27,24,5.33333333333333
"M Ashwin","N Rana",13,14,6.46153846153846
"M Ashwin","NA Saini",2,4,12
"M Ashwin","PA Patel",1,0,0
"M Ashwin","R Parag",6,13,13
"M Ashwin","RV Uthappa",24,45,11.25
"M Ashwin","S Gopal",4,1,1.5
"M Ashwin","SA Yadav",15,9,3.6
"M Ashwin","SE Marsh",1,0,0
"M Ashwin","Shubman Gill",27,39,8.66666666666667
"M Ashwin","SK Raina",29,27,5.58620689655172
"M Ashwin","SP Narine",1,0,0
"M Ashwin","SS Iyer",15,10,4
"M Ashwin","SW Billings",11,14,7.63636363636364
"M Ashwin","TL Seifert",3,0,0
"M Ashwin","Washington Sundar",8,4,3
"M Ashwin","WP Saha",10,8,4.8
"M Ashwin","YS Chahal",4,2,3
"M Ashwin","Yuvraj Singh",9,3,2
"M de Lange","AD Mathews",2,1,3
"M de Lange","KD Karthik",3,1,2
"M de Lange","MJ Clarke",1,0,0
"M de Lange","MK Tiwary",8,8,6
"M de Lange","MS Dhoni",9,23,15.3333333333333
"M de Lange","RV Uthappa",5,7,8.4
"M Jansen","AB de Villiers",5,3,3.6
"M Jansen","AJ Finch",1,0,0
"M Jansen","Anuj Rawat",1,0,0
"M Jansen","DA Miller",4,3,4.5
"M Jansen","F du Plessis",2,0,0
"M Jansen","GJ Maxwell",15,16,6.4
"M Jansen","MS Dhoni",1,0,0
"M Jansen","Shahbaz Ahmed",4,2,3
"M Jansen","V Kohli",8,11,8.25
"M Jansen","VR Iyer",9,3,2
"M Kartik","AA Jhunjhunwala",17,20,7.05882352941176
"M Kartik","AC Gilchrist",11,8,4.36363636363636
"M Kartik","AM Nayar",15,12,4.8
"M Kartik","DJ Bravo",15,18,7.2
"M Kartik","DJ Hussey",8,5,3.75
"M Kartik","EJG Morgan",2,0,0
"M Kartik","F du Plessis",23,29,7.56521739130435
"M Kartik","G Gambhir",21,18,5.14285714285714
"M Kartik","GH Vihari",11,10,5.45454545454545
"M Kartik","GJ Bailey",5,8,9.6
"M Kartik","Gurkeerat Singh",4,6,9
"M Kartik","Harbhajan Singh",3,2,4
"M Kartik","HH Gibbs",37,28,4.54054054054054
"M Kartik","JH Kallis",29,21,4.3448275862069
"M Kartik","KC Sangakkara",19,17,5.36842105263158
"M Kartik","KD Karthik",21,19,5.42857142857143
"M Kartik","MEK Hussey",15,15,6
"M Kartik","MS Bisla",3,5,10
"M Kartik","MV Boucher",9,22,14.6666666666667
"M Kartik","P Dogra",2,1,3
"M Kartik","R Dravid",26,35,8.07692307692308
"M Kartik","RE Levi",2,0,0
"M Kartik","RG Sharma",41,36,5.26829268292683
"M Kartik","RP Singh",2,1,3
"M Kartik","RT Ponting",6,5,5
"M Kartik","RV Uthappa",30,30,6
"M Kartik","S Dhawan",3,2,4
"M Kartik","SB Bangar",2,4,12
"M Kartik","SR Tendulkar",35,42,7.2
"M Kartik","SS Tiwary",9,9,6
"M Kartik","Sunny Singh",2,4,12
"M Kartik","V Kohli",6,5,5
"M Kartik","V Sehwag",16,27,10.125
"M Kartik","VVS Laxman",1,0,0
"M Kartik","YK Pathan",16,14,5.25
"M Markande","AT Rayudu",8,4,3
"M Markande","Basil Thampi",1,0,0
"M Markande","DL Chahar",1,0,0
"M Markande","KL Rahul",17,32,11.2941176470588
"M Markande","M Vohra",6,9,9
"M Markande","MK Pandey",4,7,10.5
"M Markande","Mohammad Nabi",4,6,9
"M Markande","MS Dhoni",9,15,10
"M Markande","PA Patel",3,5,10
"M Markande","RV Uthappa",8,13,9.75
"M Markande","S Dhawan",7,6,5.14285714285714
"M Markande","Shakib Al Hasan",6,2,2
"M Markande","SN Khan",4,2,3
"M Markande","SS Iyer",4,3,4.5
"M Markande","WP Saha",2,1,3
"M Morkel","A Ashish Reddy",5,5,6
"M Morkel","A Mishra",11,13,7.09090909090909
"M Morkel","A Mithun",2,0,0
"M Morkel","AA Jhunjhunwala",2,1,3
"M Morkel","AB McDonald",3,4,8
"M Morkel","AJ Finch",23,19,4.95652173913043
"M Morkel","AM Rahane",69,89,7.73913043478261
"M Morkel","AT Rayudu",31,33,6.38709677419355
"M Morkel","Azhar Mahmood",1,0,0
"M Morkel","B Akhil",4,2,3
"M Morkel","B Kumar",1,0,0
"M Morkel","BB McCullum",38,59,9.31578947368421
"M Morkel","BJ Hodge",12,9,4.5
"M Morkel","CA Pujara",16,16,6
"M Morkel","CH Gayle",43,62,8.65116279069767
"M Morkel","CJ Anderson",12,6,3
"M Morkel","CM Gautam",5,2,2.4
"M Morkel","DA Warner",27,44,9.77777777777778
"M Morkel","DJ Harris",8,6,4.5
"M Morkel","DJ Hussey",9,13,8.66666666666667
"M Morkel","DJ Jacobs",2,0,0
"M Morkel","DW Steyn",3,2,4
"M Morkel","F du Plessis",6,1,1
"M Morkel","G Gambhir",19,29,9.1578947368421
"M Morkel","GH Vihari",6,3,3
"M Morkel","GJ Bailey",12,13,6.5
"M Morkel","GJ Maxwell",15,22,8.8
"M Morkel","Gurkeerat Singh",3,2,4
"M Morkel","Harbhajan Singh",9,13,8.66666666666667
"M Morkel","JD Ryder",12,26,13
"M Morkel","JH Kallis",29,44,9.10344827586207
"M Morkel","JP Duminy",17,34,12
"M Morkel","KB Arun Karthik",4,4,6
"M Morkel","KC Sangakkara",22,25,6.81818181818182
"M Morkel","KD Karthik",32,34,6.375
"M Morkel","LMP Simmons",16,11,4.125
"M Morkel","LR Shukla",6,13,13
"M Morkel","M Klinger",4,3,4.5
"M Morkel","M Vijay",27,27,6
"M Morkel","M Vohra",34,43,7.58823529411765
"M Morkel","MA Agarwal",14,19,8.14285714285714
"M Morkel","Mandeep Singh",10,16,9.6
"M Morkel","MG Johnson",2,1,3
"M Morkel","MK Tiwary",20,21,6.3
"M Morkel","MM Sharma",3,1,2
"M Morkel","MS Dhoni",13,34,15.6923076923077
"M Morkel","NV Ojha",22,33,9
"M Morkel","P Kumar",2,0,0
"M Morkel","PC Valthaty",9,2,1.33333333333333
"M Morkel","PP Chawla",5,4,4.8
"M Morkel","R Ashwin",3,5,10
"M Morkel","R Dravid",24,27,6.75
"M Morkel","RG Sharma",69,121,10.5217391304348
"M Morkel","RJ Peterson",1,1,6
"M Morkel","RN ten Doeschate",4,11,16.5
"M Morkel","RP Singh",5,1,1.2
"M Morkel","RS Bopara",3,1,2
"M Morkel","RV Uthappa",35,47,8.05714285714286
"M Morkel","S Dhawan",61,81,7.9672131147541
"M Morkel","SC Ganguly",7,7,6
"M Morkel","SE Marsh",33,35,6.36363636363636
"M Morkel","SR Tendulkar",17,10,3.52941176470588
"M Morkel","SS Tiwary",8,13,9.75
"M Morkel","STR Binny",1,0,0
"M Morkel","V Kohli",62,67,6.48387096774194
"M Morkel","V Sehwag",28,24,5.14285714285714
"M Morkel","WP Saha",33,40,7.27272727272727
"M Morkel","YK Pathan",18,25,8.33333333333333
"M Muralitharan","AD Mathews",30,46,9.2
"M Muralitharan","AJ Finch",5,3,3.6
"M Muralitharan","B Kumar",2,1,3
"M Muralitharan","B Lee",2,1,3
"M Muralitharan","BJ Hodge",8,4,3
"M Muralitharan","DA Miller",2,1,3
"M Muralitharan","DA Warner",21,21,6
"M Muralitharan","DJ Hussey",12,10,5
"M Muralitharan","DPMD Jayawardene",17,25,8.82352941176471
"M Muralitharan","DR Smith",9,7,4.66666666666667
"M Muralitharan","DW Steyn",3,0,0
"M Muralitharan","F du Plessis",9,8,5.33333333333333
"M Muralitharan","FY Fazal",5,2,2.4
"M Muralitharan","GC Smith",41,43,6.29268292682927
"M Muralitharan","GJ Maxwell",4,3,4.5
"M Muralitharan","Harbhajan Singh",9,14,9.33333333333333
"M Muralitharan","Harmeet Singh",1,0,0
"M Muralitharan","KA Pollard",14,13,5.57142857142857
"M Muralitharan","KC Sangakkara",38,29,4.57894736842105
"M Muralitharan","KD Karthik",43,53,7.3953488372093
"M Muralitharan","KP Pietersen",6,3,3
"M Muralitharan","LA Pomersbach",11,4,2.18181818181818
"M Muralitharan","LR Shukla",16,12,4.5
"M Muralitharan","M Kaif",10,13,7.8
"M Muralitharan","M Manhas",6,2,2
"M Muralitharan","M Vijay",6,2,2
"M Muralitharan","MA Khote",2,6,18
"M Muralitharan","MK Pandey",11,6,3.27272727272727
"M Muralitharan","MS Bisla",7,6,5.14285714285714
"M Muralitharan","MV Boucher",5,1,1.2
"M Muralitharan","NV Ojha",27,35,7.77777777777778
"M Muralitharan","PA Patel",10,12,7.2
"M Muralitharan","PA Reddy",1,0,0
"M Muralitharan","PP Chawla",11,8,4.36363636363636
"M Muralitharan","R Bishnoi",1,0,0
"M Muralitharan","R Dravid",42,31,4.42857142857143
"M Muralitharan","RG Sharma",17,17,6
"M Muralitharan","RN ten Doeschate",1,0,0
"M Muralitharan","RP Singh",7,1,0.857142857142857
"M Muralitharan","RV Uthappa",44,61,8.31818181818182
"M Muralitharan","SA Asnodkar",15,13,5.2
"M Muralitharan","SB Styris",17,11,3.88235294117647
"M Muralitharan","SC Ganguly",15,5,2
"M Muralitharan","SK Raina",18,17,5.66666666666667
"M Muralitharan","SM Katich",10,5,3
"M Muralitharan","SR Watson",16,38,14.25
"M Muralitharan","SS Tiwary",12,8,4
"M Muralitharan","TL Suman",5,2,2.4
"M Muralitharan","TM Dilshan",11,11,6
"M Muralitharan","V Kohli",39,50,7.69230769230769
"M Muralitharan","V Sehwag",18,23,7.66666666666667
"M Muralitharan","Y Venugopal Rao",28,24,5.14285714285714
"M Muralitharan","YK Pathan",34,43,7.58823529411765
"M Ntini","DB Das",1,0,0
"M Ntini","DJ Hussey",1,0,0
"M Ntini","HH Gibbs",14,14,6
"M Ntini","JR Hopes",2,0,0
"M Ntini","Mohammad Hafeez",5,5,6
"M Ntini","SC Ganguly",4,0,0
"M Ntini","SE Marsh",12,16,8
"M Ntini","T Kohli",1,1,6
"M Prasidh Krishna","AJ Finch",29,41,8.48275862068965
"M Prasidh Krishna","AJ Tye",6,6,6
"M Prasidh Krishna","AM Rahane",13,20,9.23076923076923
"M Prasidh Krishna","B Kumar",3,5,10
"M Prasidh Krishna","CJ Jordan",5,13,15.6
"M Prasidh Krishna","CR Brathwaite",7,11,9.42857142857143
"M Prasidh Krishna","D Padikkal",20,30,9
"M Prasidh Krishna","DA Warner",27,34,7.55555555555556
"M Prasidh Krishna","DJ Hooda",5,5,6
"M Prasidh Krishna","F du Plessis",43,41,5.72093023255814
"M Prasidh Krishna","HH Pandya",32,57,10.6875
"M Prasidh Krishna","IS Sodhi",3,0,0
"M Prasidh Krishna","JD Unadkat",3,2,4
"M Prasidh Krishna","JO Holder",6,0,0
"M Prasidh Krishna","KA Pollard",31,37,7.16129032258065
"M Prasidh Krishna","KD Karthik",8,12,9
"M Prasidh Krishna","KL Rahul",35,43,7.37142857142857
"M Prasidh Krishna","KS Williamson",1,0,0
"M Prasidh Krishna","Lalit Yadav",5,2,2.4
"M Prasidh Krishna","LS Livingstone",8,14,10.5
"M Prasidh Krishna","M Shahrukh Khan",2,0,0
"M Prasidh Krishna","MA Agarwal",27,46,10.2222222222222
"M Prasidh Krishna","MK Pandey",19,23,7.26315789473684
"M Prasidh Krishna","Mohammad Nabi",7,11,9.42857142857143
"M Prasidh Krishna","Mohammed Siraj",9,9,6
"M Prasidh Krishna","MP Stoinis",17,51,18
"M Prasidh Krishna","P Simran Singh",3,3,6
"M Prasidh Krishna","PP Shaw",24,34,8.5
"M Prasidh Krishna","PWH de Silva",5,4,4.8
"M Prasidh Krishna","Q de Kock",28,51,10.9285714285714
"M Prasidh Krishna","R Ashwin",4,4,6
"M Prasidh Krishna","R Tewatia",2,1,3
"M Prasidh Krishna","RA Tripathi",11,21,11.4545454545455
"M Prasidh Krishna","Rashid Khan",7,23,19.7142857142857
"M Prasidh Krishna","RG Sharma",31,52,10.0645161290323
"M Prasidh Krishna","RR Pant",19,29,9.1578947368421
"M Prasidh Krishna","S Dhawan",45,66,8.8
"M Prasidh Krishna","S Gopal",1,0,0
"M Prasidh Krishna","SA Yadav",34,46,8.11764705882353
"M Prasidh Krishna","Shakib Al Hasan",7,7,6
"M Prasidh Krishna","Shubman Gill",16,17,6.375
"M Prasidh Krishna","STR Binny",3,0,0
"M Prasidh Krishna","V Kohli",36,58,9.66666666666667
"M Prasidh Krishna","WP Saha",10,11,6.6
"MA Khote","MS Dhoni",6,10,10
"MA Khote","SK Raina",5,5,6
"MA Starc","A Mishra",3,1,2
"MA Starc","A Nehra",2,0,0
"MA Starc","AJ Finch",6,3,3
"MA Starc","AM Rahane",24,26,6.5
"MA Starc","Anureet Singh",2,0,0
"MA Starc","AR Patel",5,5,6
"MA Starc","AT Rayudu",2,2,6
"MA Starc","CH Morris",3,1,2
"MA Starc","CJ Anderson",2,1,3
"MA Starc","DA Warner",25,26,6.24
"MA Starc","DJ Bravo",6,7,7
"MA Starc","DR Smith",30,25,5
"MA Starc","DS Kulkarni",7,2,1.71428571428571
"MA Starc","EJG Morgan",5,9,10.8
"MA Starc","G Gambhir",8,10,7.5
"MA Starc","Gurkeerat Singh",2,1,3
"MA Starc","Harbhajan Singh",4,2,3
"MA Starc","JP Duminy",22,37,10.0909090909091
"MA Starc","KA Pollard",13,23,10.6153846153846
"MA Starc","Karanveer Singh",5,3,3.6
"MA Starc","KK Nair",15,15,6
"MA Starc","M Vohra",5,6,7.2
"MA Starc","MA Agarwal",18,13,4.33333333333333
"MA Starc","MG Johnson",5,5,6
"MA Starc","MM Sharma",4,0,0
"MA Starc","MS Dhoni",14,23,9.85714285714286
"MA Starc","P Negi",4,3,4.5
"MA Starc","PP Ojha",4,1,1.5
"MA Starc","Q de Kock",11,8,4.36363636363636
"MA Starc","R Shukla",5,1,1.2
"MA Starc","R Vinay Kumar",3,2,4
"MA Starc","RN ten Doeschate",2,0,0
"MA Starc","S Nadeem",3,0,0
"MA Starc","Shivam Sharma",2,4,12
"MA Starc","SPD Smith",7,7,6
"MA Starc","SS Iyer",8,9,6.75
"MA Starc","STR Binny",3,1,2
